NOGRID,LON,LAT,b20,b50,b100,b150,a20,a50,a100,a150,a200,a300
182348,122.15,0.85,5.8824,52.9412,92.1569,98.0392,94.1176,47.0588,7.8431,1.9608,0,0
182684,122.2,0.85,9.8039,54.902,96.0784,98.0392,90.1961,45.098,3.9216,1.9608,0,0
183020,122.25,0.85,9.8039,54.902,96.0784,98.0392,90.1961,45.098,3.9216,1.9608,0,0
183356,122.3,0.85,9.8039,56.8627,96.0784,98.0392,90.1961,43.1373,3.9216,1.9608,0,0
183692,122.35,0.85,11.7647,62.7451,96.0784,98.0392,88.2353,37.2549,3.9216,1.9608,0,0
184028,122.4,0.85,13.7255,66.6667,96.0784,98.0392,86.2745,33.3333,3.9216,1.9608,0,0
184364,122.45,0.85,13.7255,68.6275,98.0392,100,86.2745,31.3725,1.9608,0,0,0
184700,122.5,0.85,17.6471,76.4706,98.0392,100,82.3529,23.5294,1.9608,0,0,0
185036,122.55,0.85,17.6471,76.4706,98.0392,100,82.3529,23.5294,1.9608,0,0,0
185372,122.6,0.85,13.7255,74.5098,98.0392,100,86.2745,25.4902,1.9608,0,0,0
185708,122.65,0.85,13.7255,72.549,98.0392,100,86.2745,27.451,1.9608,0,0,0
186044,122.7,0.85,13.7255,70.5882,98.0392,100,86.2745,29.4118,1.9608,0,0,0
186380,122.75,0.85,13.7255,68.6275,98.0392,100,86.2745,31.3725,1.9608,0,0,0
187388,122.9,0.85,13.7255,68.6275,98.0392,98.0392,86.2745,31.3725,1.9608,1.9608,0,0
187724,122.95,0.85,13.7255,64.7059,98.0392,98.0392,86.2745,35.2941,1.9608,1.9608,0,0
188060,123,0.85,11.7647,62.7451,92.1569,98.0392,88.2353,37.2549,7.8431,1.9608,0,0
188396,123.05,0.85,5.8824,52.9412,88.2353,98.0392,94.1176,47.0588,11.7647,1.9608,1.9608,0
188732,123.1,0.85,5.8824,47.0588,88.2353,98.0392,94.1176,52.9412,11.7647,1.9608,1.9608,0
189068,123.15,0.85,5.8824,47.0588,88.2353,98.0392,94.1176,52.9412,11.7647,1.9608,1.9608,0
189404,123.2,0.85,5.8824,47.0588,84.3137,98.0392,94.1176,52.9412,15.6863,1.9608,1.9608,0
189740,123.25,0.85,1.9608,47.0588,82.3529,96.0784,98.0392,52.9412,17.6471,3.9216,1.9608,0
190076,123.3,0.85,1.9608,45.098,80.3922,96.0784,98.0392,54.902,19.6078,3.9216,1.9608,0
190412,123.35,0.85,1.9608,43.1373,84.3137,96.0784,98.0392,56.8627,15.6863,3.9216,1.9608,0
190748,123.4,0.85,0,43.1373,82.3529,96.0784,98.0392,56.8627,17.6471,3.9216,1.9608,0
191084,123.45,0.85,0,37.2549,82.3529,96.0784,100,62.7451,17.6471,3.9216,1.9608,0
191420,123.5,0.85,0,23.5294,72.549,92.1569,100,76.4706,27.451,7.8431,3.9216,0
191756,123.55,0.85,0,13.7255,66.6667,86.2745,100,86.2745,33.3333,13.7255,5.8824,1.9608
192092,123.6,0.85,0,13.7255,64.7059,84.3137,100,86.2745,35.2941,15.6863,5.8824,1.9608
192428,123.65,0.85,0,9.8039,64.7059,84.3137,100,90.1961,35.2941,15.6863,5.8824,1.9608
192764,123.7,0.85,0,9.8039,64.7059,84.3137,100,90.1961,35.2941,15.6863,5.8824,1.9608
193436,123.8,0.85,0,11.7647,64.7059,86.2745,100,88.2353,35.2941,13.7255,5.8824,1.9608
194444,123.95,0.85,0,17.6471,72.549,90.1961,100,82.3529,27.451,9.8039,3.9216,0
194780,124,0.85,0,13.7255,62.7451,84.3137,100,86.2745,37.2549,15.6863,7.8431,1.9608
195116,124.05,0.85,0,13.7255,62.7451,84.3137,100,86.2745,37.2549,15.6863,7.8431,1.9608
195452,124.1,0.85,0,17.6471,72.549,90.1961,100,82.3529,27.451,9.8039,3.9216,0
195788,124.15,0.85,0,17.6471,78.4314,92.1569,100,82.3529,21.5686,7.8431,1.9608,0
196124,124.2,0.85,0,21.5686,78.4314,92.1569,100,78.4314,21.5686,7.8431,1.9608,0
196460,124.25,0.85,0,21.5686,78.4314,94.1176,100,78.4314,21.5686,5.8824,1.9608,0
196796,124.3,0.85,0,25.4902,78.4314,94.1176,100,72.549,21.5686,5.8824,1.9608,0
197132,124.35,0.85,1.9608,35.2941,82.3529,96.0784,98.0392,64.7059,17.6471,3.9216,0,0
197468,124.4,0.85,1.9608,45.098,84.3137,96.0784,98.0392,54.902,15.6863,3.9216,0,0
197804,124.45,0.85,1.9608,49.0196,86.2745,98.0392,98.0392,50.9804,13.7255,1.9608,0,0
198140,124.5,0.85,7.8431,60.7843,90.1961,98.0392,92.1569,39.2157,9.8039,1.9608,0,0
198476,124.55,0.85,9.8039,68.6275,92.1569,100,90.1961,31.3725,7.8431,0,0,0
198812,124.6,0.85,13.7255,78.4314,96.0784,100,86.2745,21.5686,3.9216,0,0,0
199148,124.65,0.85,21.5686,80.3922,98.0392,100,78.4314,19.6078,1.9608,0,0,0
199484,124.7,0.85,23.5294,80.3922,98.0392,100,76.4706,19.6078,1.9608,0,0,0
217292,127.35,0.85,7.8431,68.6275,92.1569,100,92.1569,31.3725,7.8431,0,0,0
219308,127.65,0.85,3.9216,50.9804,88.2353,100,96.0784,49.0196,11.7647,0,0,0
219644,127.7,0.85,3.9216,49.0196,88.2353,100,96.0784,50.9804,11.7647,0,0,0
220988,127.9,0.85,3.9216,43.1373,82.3529,98.0392,96.0784,56.8627,17.6471,1.9608,0,0
221324,127.95,0.85,1.9608,41.1765,82.3529,98.0392,98.0392,58.8235,17.6471,1.9608,0,0
221660,128,0.85,1.9608,41.1765,82.3529,98.0392,98.0392,58.8235,17.6471,1.9608,0,0
221996,128.05,0.85,1.9608,43.1373,82.3529,98.0392,98.0392,56.8627,17.6471,1.9608,0,0
222332,128.1,0.85,3.9216,45.098,84.3137,98.0392,96.0784,54.902,15.6863,1.9608,0,0
222668,128.15,0.85,5.8824,45.098,88.2353,98.0392,94.1176,54.902,11.7647,1.9608,0,0
223004,128.2,0.85,5.8824,45.098,90.1961,98.0392,94.1176,54.902,9.8039,1.9608,1.9608,0
223340,128.25,0.85,5.8824,50.9804,92.1569,98.0392,94.1176,49.0196,7.8431,1.9608,1.9608,0
155469,118.15,0.9,17.6471,64.7059,98.0392,100,82.3529,35.2941,1.9608,0,0,0
155805,118.2,0.9,15.6863,62.7451,98.0392,100,84.3137,37.2549,1.9608,0,0,0
156141,118.25,0.9,13.7255,62.7451,98.0392,100,86.2745,37.2549,1.9608,0,0,0
156477,118.3,0.9,13.7255,62.7451,98.0392,100,86.2745,37.2549,1.9608,0,0,0
156813,118.35,0.9,13.7255,60.7843,98.0392,100,86.2745,39.2157,1.9608,0,0,0
157149,118.4,0.9,13.7255,60.7843,98.0392,100,86.2745,39.2157,1.9608,0,0,0
157485,118.45,0.9,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
157821,118.5,0.9,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
158157,118.55,0.9,13.7255,56.8627,98.0392,100,86.2745,43.1373,1.9608,0,0,0
158493,118.6,0.9,11.7647,56.8627,98.0392,100,88.2353,43.1373,1.9608,0,0,0
158829,118.65,0.9,11.7647,56.8627,98.0392,100,88.2353,43.1373,1.9608,0,0,0
159165,118.7,0.9,11.7647,56.8627,98.0392,100,88.2353,43.1373,1.9608,0,0,0
159501,118.75,0.9,11.7647,56.8627,98.0392,100,88.2353,43.1373,1.9608,0,0,0
159837,118.8,0.9,9.8039,52.9412,98.0392,100,90.1961,47.0588,1.9608,0,0,0
160173,118.85,0.9,7.8431,50.9804,98.0392,100,92.1569,49.0196,1.9608,0,0,0
160509,118.9,0.9,11.7647,50.9804,96.0784,100,88.2353,49.0196,3.9216,0,0,0
169581,120.25,0.9,11.7647,66.6667,96.0784,100,88.2353,33.3333,3.9216,0,0,0
169917,120.3,0.9,9.8039,66.6667,96.0784,100,90.1961,33.3333,3.9216,0,0,0
172269,120.65,0.9,5.8824,64.7059,100,100,94.1176,35.2941,0,0,0,0
172605,120.7,0.9,5.8824,64.7059,100,100,94.1176,35.2941,0,0,0,0
172941,120.75,0.9,3.9216,62.7451,98.0392,100,96.0784,37.2549,1.9608,0,0,0
173277,120.8,0.9,5.8824,64.7059,98.0392,100,94.1176,35.2941,1.9608,0,0,0
173613,120.85,0.9,3.9216,62.7451,98.0392,100,96.0784,37.2549,1.9608,0,0,0
173949,120.9,0.9,3.9216,62.7451,96.0784,100,96.0784,37.2549,1.9608,0,0,0
174285,120.95,0.9,5.8824,60.7843,98.0392,100,94.1176,39.2157,1.9608,0,0,0
174621,121,0.9,5.8824,58.8235,98.0392,100,94.1176,39.2157,1.9608,0,0,0
174957,121.05,0.9,5.8824,60.7843,98.0392,100,94.1176,39.2157,1.9608,0,0,0
175293,121.1,0.9,5.8824,56.8627,98.0392,100,94.1176,43.1373,1.9608,0,0,0
175629,121.15,0.9,5.8824,56.8627,98.0392,100,94.1176,43.1373,1.9608,0,0,0
175965,121.2,0.9,5.8824,58.8235,98.0392,98.0392,94.1176,41.1765,1.9608,1.9608,0,0
176301,121.25,0.9,5.8824,58.8235,98.0392,98.0392,94.1176,41.1765,1.9608,1.9608,0,0
176637,121.3,0.9,5.8824,56.8627,98.0392,98.0392,94.1176,43.1373,1.9608,1.9608,0,0
176973,121.35,0.9,9.8039,56.8627,98.0392,98.0392,90.1961,43.1373,1.9608,1.9608,0,0
177309,121.4,0.9,9.8039,58.8235,98.0392,98.0392,90.1961,41.1765,1.9608,1.9608,0,0
177645,121.45,0.9,9.8039,56.8627,98.0392,98.0392,90.1961,43.1373,1.9608,1.9608,0,0
177981,121.5,0.9,7.8431,56.8627,98.0392,98.0392,92.1569,43.1373,1.9608,1.9608,0,0
178317,121.55,0.9,7.8431,56.8627,98.0392,98.0392,92.1569,43.1373,1.9608,1.9608,0,0
178653,121.6,0.9,5.8824,52.9412,96.0784,98.0392,94.1176,47.0588,3.9216,1.9608,0,0
178989,121.65,0.9,1.9608,52.9412,94.1176,98.0392,98.0392,47.0588,5.8824,1.9608,0,0
179325,121.7,0.9,1.9608,52.9412,92.1569,98.0392,98.0392,47.0588,7.8431,1.9608,0,0
179661,121.75,0.9,1.9608,50.9804,92.1569,98.0392,98.0392,49.0196,7.8431,1.9608,0,0
179997,121.8,0.9,1.9608,49.0196,94.1176,98.0392,98.0392,50.9804,5.8824,1.9608,0,0
180333,121.85,0.9,1.9608,49.0196,92.1569,98.0392,98.0392,50.9804,7.8431,1.9608,0,0
180669,121.9,0.9,1.9608,47.0588,86.2745,98.0392,98.0392,52.9412,13.7255,1.9608,1.9608,0
181005,121.95,0.9,1.9608,49.0196,94.1176,98.0392,98.0392,50.9804,5.8824,1.9608,0,0
181341,122,0.9,5.8824,49.0196,94.1176,98.0392,94.1176,50.9804,5.8824,1.9608,0,0
181677,122.05,0.9,5.8824,49.0196,92.1569,98.0392,94.1176,50.9804,7.8431,1.9608,0,0
182013,122.1,0.9,7.8431,47.0588,92.1569,98.0392,92.1569,52.9412,7.8431,1.9608,0,0
182349,122.15,0.9,7.8431,50.9804,94.1176,98.0392,92.1569,49.0196,5.8824,1.9608,0,0
182685,122.2,0.9,9.8039,50.9804,96.0784,98.0392,90.1961,49.0196,3.9216,1.9608,0,0
183021,122.25,0.9,9.8039,52.9412,96.0784,98.0392,90.1961,47.0588,3.9216,1.9608,0,0
183357,122.3,0.9,9.8039,54.902,96.0784,98.0392,90.1961,45.098,3.9216,1.9608,0,0
183693,122.35,0.9,11.7647,60.7843,96.0784,98.0392,88.2353,39.2157,3.9216,1.9608,0,0
184029,122.4,0.9,13.7255,62.7451,96.0784,98.0392,86.2745,37.2549,3.9216,1.9608,0,0
184365,122.45,0.9,15.6863,72.549,98.0392,100,84.3137,27.451,1.9608,0,0,0
184701,122.5,0.9,19.6078,78.4314,98.0392,100,80.3922,21.5686,1.9608,0,0,0
185037,122.55,0.9,17.6471,78.4314,98.0392,100,82.3529,21.5686,1.9608,0,0,0
185373,122.6,0.9,13.7255,72.549,98.0392,100,86.2745,27.451,1.9608,0,0,0
185709,122.65,0.9,13.7255,68.6275,98.0392,98.0392,86.2745,31.3725,1.9608,1.9608,0,0
187725,122.95,0.9,9.8039,62.7451,92.1569,98.0392,90.1961,37.2549,7.8431,1.9608,0,0
188061,123,0.9,7.8431,54.902,88.2353,98.0392,92.1569,45.098,11.7647,1.9608,1.9608,0
188397,123.05,0.9,5.8824,45.098,88.2353,98.0392,94.1176,54.902,11.7647,1.9608,1.9608,0
188733,123.1,0.9,5.8824,45.098,86.2745,96.0784,94.1176,54.902,13.7255,3.9216,1.9608,0
189069,123.15,0.9,3.9216,47.0588,84.3137,96.0784,96.0784,52.9412,15.6863,3.9216,1.9608,0
189405,123.2,0.9,1.9608,45.098,82.3529,96.0784,98.0392,54.902,17.6471,3.9216,1.9608,0
189741,123.25,0.9,1.9608,37.2549,76.4706,96.0784,98.0392,62.7451,23.5294,3.9216,1.9608,0
190077,123.3,0.9,1.9608,37.2549,78.4314,96.0784,98.0392,62.7451,21.5686,3.9216,1.9608,0
190413,123.35,0.9,1.9608,39.2157,80.3922,96.0784,98.0392,60.7843,19.6078,3.9216,1.9608,0
190749,123.4,0.9,0,39.2157,80.3922,94.1176,100,60.7843,19.6078,5.8824,1.9608,0
191085,123.45,0.9,0,33.3333,76.4706,92.1569,100,66.6667,23.5294,7.8431,3.9216,0
192093,123.6,0.9,0,11.7647,64.7059,82.3529,100,88.2353,35.2941,17.6471,7.8431,1.9608
195117,124.05,0.9,0,7.8431,54.902,80.3922,100,92.1569,45.098,19.6078,7.8431,1.9608
195453,124.1,0.9,0,11.7647,56.8627,84.3137,100,88.2353,43.1373,15.6863,7.8431,1.9608
195789,124.15,0.9,0,13.7255,64.7059,84.3137,100,86.2745,35.2941,15.6863,7.8431,1.9608
196125,124.2,0.9,0,15.6863,68.6275,84.3137,100,84.3137,31.3725,15.6863,7.8431,1.9608
196461,124.25,0.9,0,15.6863,72.549,84.3137,100,84.3137,27.451,15.6863,5.8824,0
196797,124.3,0.9,0,19.6078,72.549,84.3137,100,80.3922,27.451,15.6863,3.9216,0
197133,124.35,0.9,0,21.5686,72.549,88.2353,100,78.4314,27.451,11.7647,1.9608,0
197469,124.4,0.9,0,25.4902,76.4706,92.1569,100,74.5098,23.5294,7.8431,1.9608,0
197805,124.45,0.9,1.9608,31.3725,82.3529,94.1176,98.0392,68.6275,17.6471,5.8824,1.9608,0
198141,124.5,0.9,1.9608,41.1765,84.3137,94.1176,98.0392,58.8235,15.6863,5.8824,0,0
198477,124.55,0.9,7.8431,56.8627,90.1961,98.0392,92.1569,43.1373,9.8039,1.9608,0,0
198813,124.6,0.9,11.7647,66.6667,92.1569,100,88.2353,33.3333,7.8431,0,0,0
199149,124.65,0.9,11.7647,70.5882,94.1176,100,88.2353,29.4118,5.8824,0,0,0
199485,124.7,0.9,17.6471,76.4706,94.1176,100,82.3529,23.5294,5.8824,0,0,0
199821,124.75,0.9,21.5686,78.4314,96.0784,100,78.4314,21.5686,3.9216,0,0,0
218301,127.5,0.9,9.8039,66.6667,90.1961,100,90.1961,33.3333,9.8039,0,0,0
218637,127.55,0.9,5.8824,56.8627,90.1961,100,94.1176,43.1373,9.8039,0,0,0
218973,127.6,0.9,3.9216,52.9412,90.1961,100,96.0784,47.0588,9.8039,0,0,0
219309,127.65,0.9,3.9216,52.9412,88.2353,100,96.0784,47.0588,11.7647,0,0,0
221325,127.95,0.9,3.9216,41.1765,82.3529,98.0392,96.0784,58.8235,17.6471,1.9608,0,0
221661,128,0.9,1.9608,41.1765,82.3529,98.0392,98.0392,58.8235,17.6471,1.9608,0,0
221997,128.05,0.9,1.9608,41.1765,82.3529,98.0392,98.0392,58.8235,17.6471,1.9608,1.9608,0
222333,128.1,0.9,1.9608,41.1765,82.3529,98.0392,98.0392,58.8235,17.6471,1.9608,1.9608,0
222669,128.15,0.9,3.9216,43.1373,84.3137,98.0392,96.0784,54.902,15.6863,1.9608,1.9608,0
223005,128.2,0.9,5.8824,43.1373,88.2353,98.0392,94.1176,56.8627,11.7647,1.9608,1.9608,0
223341,128.25,0.9,5.8824,45.098,90.1961,98.0392,94.1176,54.902,9.8039,1.9608,1.9608,0
223677,128.3,0.9,5.8824,54.902,92.1569,98.0392,94.1176,45.098,7.8431,1.9608,1.9608,0
155470,118.15,0.95,15.6863,64.7059,100,100,84.3137,35.2941,0,0,0,0
155806,118.2,0.95,13.7255,62.7451,100,100,86.2745,37.2549,0,0,0,0
156142,118.25,0.95,13.7255,62.7451,100,100,86.2745,37.2549,0,0,0,0
156478,118.3,0.95,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
156814,118.35,0.95,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
157150,118.4,0.95,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
157486,118.45,0.95,13.7255,58.8235,100,100,86.2745,41.1765,0,0,0,0
157822,118.5,0.95,13.7255,58.8235,100,100,86.2745,41.1765,0,0,0,0
158158,118.55,0.95,13.7255,56.8627,100,100,86.2745,43.1373,0,0,0,0
158494,118.6,0.95,13.7255,56.8627,98.0392,100,86.2745,43.1373,1.9608,0,0,0
158830,118.65,0.95,13.7255,56.8627,98.0392,100,86.2745,43.1373,1.9608,0,0,0
159166,118.7,0.95,11.7647,56.8627,98.0392,100,88.2353,43.1373,1.9608,0,0,0
159502,118.75,0.95,11.7647,56.8627,98.0392,100,88.2353,43.1373,1.9608,0,0,0
159838,118.8,0.95,7.8431,50.9804,98.0392,100,92.1569,49.0196,1.9608,0,0,0
160174,118.85,0.95,7.8431,50.9804,96.0784,100,92.1569,49.0196,3.9216,0,0,0
160510,118.9,0.95,7.8431,50.9804,96.0784,100,92.1569,49.0196,3.9216,0,0,0
160846,118.95,0.95,7.8431,49.0196,96.0784,100,92.1569,50.9804,3.9216,0,0,0
169582,120.25,0.95,15.6863,66.6667,96.0784,100,84.3137,33.3333,3.9216,0,0,0
169918,120.3,0.95,15.6863,66.6667,96.0784,100,84.3137,33.3333,3.9216,0,0,0
172606,120.7,0.95,3.9216,62.7451,96.0784,100,96.0784,37.2549,3.9216,0,0,0
172942,120.75,0.95,3.9216,60.7843,94.1176,100,96.0784,39.2157,5.8824,0,0,0
173278,120.8,0.95,3.9216,56.8627,96.0784,100,96.0784,43.1373,3.9216,0,0,0
173614,120.85,0.95,3.9216,56.8627,96.0784,100,96.0784,43.1373,3.9216,0,0,0
173950,120.9,0.95,3.9216,56.8627,96.0784,100,96.0784,43.1373,3.9216,0,0,0
174286,120.95,0.95,3.9216,60.7843,98.0392,100,96.0784,39.2157,1.9608,0,0,0
174622,121,0.95,5.8824,58.8235,96.0784,100,94.1176,41.1765,3.9216,0,0,0
174958,121.05,0.95,3.9216,58.8235,96.0784,100,96.0784,41.1765,3.9216,0,0,0
175294,121.1,0.95,3.9216,56.8627,96.0784,100,96.0784,43.1373,3.9216,0,0,0
175630,121.15,0.95,5.8824,56.8627,96.0784,98.0392,94.1176,43.1373,3.9216,1.9608,0,0
175966,121.2,0.95,5.8824,52.9412,94.1176,98.0392,94.1176,47.0588,5.8824,1.9608,0,0
176302,121.25,0.95,5.8824,52.9412,94.1176,98.0392,94.1176,47.0588,5.8824,1.9608,0,0
176638,121.3,0.95,5.8824,54.902,94.1176,98.0392,94.1176,45.098,5.8824,1.9608,0,0
176974,121.35,0.95,5.8824,54.902,94.1176,98.0392,94.1176,45.098,5.8824,1.9608,0,0
177310,121.4,0.95,5.8824,54.902,98.0392,98.0392,94.1176,45.098,1.9608,1.9608,0,0
177646,121.45,0.95,7.8431,54.902,96.0784,98.0392,92.1569,45.098,3.9216,1.9608,0,0
177982,121.5,0.95,7.8431,54.902,94.1176,98.0392,92.1569,45.098,5.8824,1.9608,0,0
178318,121.55,0.95,3.9216,54.902,94.1176,98.0392,96.0784,45.098,5.8824,1.9608,0,0
178654,121.6,0.95,3.9216,52.9412,90.1961,98.0392,96.0784,47.0588,9.8039,1.9608,0,0
178990,121.65,0.95,3.9216,52.9412,90.1961,98.0392,96.0784,47.0588,9.8039,1.9608,0,0
179326,121.7,0.95,3.9216,52.9412,90.1961,98.0392,96.0784,47.0588,9.8039,1.9608,0,0
179662,121.75,0.95,3.9216,52.9412,96.0784,98.0392,96.0784,47.0588,3.9216,1.9608,0,0
179998,121.8,0.95,3.9216,52.9412,94.1176,98.0392,96.0784,47.0588,5.8824,1.9608,0,0
180334,121.85,0.95,1.9608,49.0196,90.1961,98.0392,98.0392,50.9804,9.8039,1.9608,1.9608,0
180670,121.9,0.95,1.9608,45.098,86.2745,96.0784,98.0392,54.902,13.7255,3.9216,1.9608,0
181006,121.95,0.95,1.9608,47.0588,92.1569,98.0392,98.0392,52.9412,7.8431,1.9608,0,0
181342,122,0.95,3.9216,47.0588,94.1176,98.0392,96.0784,52.9412,5.8824,1.9608,0,0
181678,122.05,0.95,5.8824,47.0588,92.1569,96.0784,94.1176,52.9412,7.8431,3.9216,0,0
182014,122.1,0.95,5.8824,47.0588,92.1569,98.0392,94.1176,52.9412,7.8431,1.9608,0,0
182350,122.15,0.95,7.8431,50.9804,96.0784,98.0392,92.1569,49.0196,3.9216,1.9608,0,0
182686,122.2,0.95,9.8039,50.9804,96.0784,98.0392,90.1961,49.0196,3.9216,1.9608,0,0
183022,122.25,0.95,9.8039,52.9412,96.0784,98.0392,90.1961,47.0588,3.9216,1.9608,0,0
183358,122.3,0.95,9.8039,52.9412,96.0784,98.0392,90.1961,47.0588,3.9216,1.9608,0,0
183694,122.35,0.95,9.8039,54.902,96.0784,98.0392,88.2353,45.098,3.9216,1.9608,0,0
184030,122.4,0.95,13.7255,60.7843,96.0784,98.0392,86.2745,39.2157,3.9216,1.9608,0,0
184366,122.45,0.95,13.7255,68.6275,98.0392,98.0392,86.2745,31.3725,1.9608,1.9608,0,0
184702,122.5,0.95,15.6863,70.5882,98.0392,98.0392,84.3137,29.4118,1.9608,1.9608,0,0
185038,122.55,0.95,15.6863,70.5882,98.0392,98.0392,84.3137,29.4118,1.9608,1.9608,0,0
187726,122.95,0.95,7.8431,52.9412,88.2353,98.0392,92.1569,47.0588,11.7647,1.9608,1.9608,0
188062,123,0.95,7.8431,49.0196,88.2353,96.0784,92.1569,50.9804,11.7647,3.9216,1.9608,0
189742,123.25,0.95,1.9608,35.2941,74.5098,94.1176,98.0392,64.7059,25.4902,5.8824,3.9216,0
196126,124.2,0.95,0,9.8039,54.902,80.3922,100,90.1961,45.098,19.6078,9.8039,1.9608
196462,124.25,0.95,0,9.8039,56.8627,80.3922,100,90.1961,43.1373,19.6078,11.7647,1.9608
196798,124.3,0.95,0,11.7647,60.7843,84.3137,100,88.2353,39.2157,15.6863,7.8431,1.9608
197134,124.35,0.95,0,17.6471,64.7059,84.3137,100,82.3529,35.2941,15.6863,7.8431,0
197470,124.4,0.95,0,19.6078,70.5882,86.2745,100,80.3922,29.4118,13.7255,5.8824,0
197806,124.45,0.95,1.9608,25.4902,74.5098,88.2353,98.0392,74.5098,25.4902,11.7647,1.9608,0
198142,124.5,0.95,1.9608,33.3333,80.3922,92.1569,98.0392,66.6667,19.6078,7.8431,1.9608,0
198478,124.55,0.95,1.9608,37.2549,82.3529,94.1176,98.0392,62.7451,17.6471,5.8824,0,0
198814,124.6,0.95,1.9608,50.9804,82.3529,96.0784,98.0392,49.0196,17.6471,3.9216,0,0
199150,124.65,0.95,7.8431,60.7843,90.1961,98.0392,92.1569,39.2157,9.8039,1.9608,0,0
199486,124.7,0.95,9.8039,64.7059,90.1961,98.0392,90.1961,35.2941,9.8039,1.9608,0,0
199822,124.75,0.95,15.6863,74.5098,94.1176,100,84.3137,25.4902,5.8824,0,0,0
200158,124.8,0.95,21.5686,80.3922,96.0784,100,78.4314,19.6078,3.9216,0,0,0
218638,127.55,0.95,5.8824,56.8627,90.1961,100,94.1176,43.1373,9.8039,0,0,0
218974,127.6,0.95,3.9216,52.9412,88.2353,100,96.0784,47.0588,11.7647,0,0,0
221326,127.95,0.95,1.9608,39.2157,82.3529,98.0392,98.0392,60.7843,17.6471,1.9608,0,0
221662,128,0.95,1.9608,39.2157,82.3529,96.0784,98.0392,60.7843,17.6471,3.9216,1.9608,0
221998,128.05,0.95,1.9608,39.2157,82.3529,98.0392,98.0392,60.7843,17.6471,1.9608,1.9608,0
222334,128.1,0.95,1.9608,39.2157,82.3529,98.0392,98.0392,60.7843,17.6471,1.9608,1.9608,0
222670,128.15,0.95,3.9216,39.2157,82.3529,98.0392,96.0784,60.7843,17.6471,1.9608,1.9608,0
223006,128.2,0.95,3.9216,43.1373,88.2353,98.0392,96.0784,56.8627,11.7647,1.9608,1.9608,0
223342,128.25,0.95,5.8824,43.1373,90.1961,98.0392,94.1176,56.8627,9.8039,1.9608,1.9608,0
223678,128.3,0.95,5.8824,50.9804,92.1569,98.0392,94.1176,49.0196,7.8431,1.9608,1.9608,0
224014,128.35,0.95,5.8824,50.9804,92.1569,98.0392,94.1176,49.0196,7.8431,1.9608,1.9608,0
224350,128.4,0.95,7.8431,50.9804,92.1569,98.0392,92.1569,49.0196,7.8431,1.9608,1.9608,0
224686,128.45,0.95,9.8039,52.9412,92.1569,98.0392,90.1961,47.0588,7.8431,1.9608,1.9608,0
155471,118.15,1,17.6471,64.7059,100,100,82.3529,35.2941,0,0,0,0
155807,118.2,1,13.7255,62.7451,100,100,86.2745,37.2549,0,0,0,0
156143,118.25,1,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
156479,118.3,1,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
156815,118.35,1,13.7255,60.7843,100,100,86.2745,39.2157,0,0,0,0
157151,118.4,1,13.7255,58.8235,100,100,86.2745,41.1765,0,0,0,0
157487,118.45,1,13.7255,58.8235,100,100,86.2745,41.1765,0,0,0,0
157823,118.5,1,13.7255,58.8235,100,100,86.2745,41.1765,0,0,0,0
158159,118.55,1,13.7255,56.8627,100,100,86.2745,43.1373,0,0,0,0
158495,118.6,1,13.7255,56.8627,100,100,86.2745,43.1373,0,0,0,0
158831,118.65,1,13.7255,56.8627,100,100,86.2745,43.1373,0,0,0,0
159167,118.7,1,13.7255,56.8627,98.0392,100,86.2745,43.1373,1.9608,0,0,0
159503,118.75,1,9.8039,52.9412,98.0392,100,90.1961,47.0588,1.9608,0,0,0
159839,118.8,1,7.8431,50.9804,98.0392,100,92.1569,49.0196,1.9608,0,0,0
160175,118.85,1,7.8431,50.9804,96.0784,100,92.1569,49.0196,3.9216,0,0,0
160511,118.9,1,7.8431,49.0196,96.0784,100,92.1569,50.9804,3.9216,0,0,0
160847,118.95,1,9.8039,49.0196,96.0784,100,90.1961,50.9804,3.9216,0,0,0
172943,120.75,1,3.9216,54.902,94.1176,100,96.0784,45.098,5.8824,0,0,0
173279,120.8,1,3.9216,56.8627,94.1176,100,96.0784,43.1373,5.8824,0,0,0
173615,120.85,1,5.8824,58.8235,98.0392,100,94.1176,41.1765,1.9608,0,0,0
173951,120.9,1,5.8824,60.7843,98.0392,100,94.1176,39.2157,1.9608,0,0,0
174287,120.95,1,3.9216,60.7843,98.0392,100,96.0784,39.2157,1.9608,0,0,0
174623,121,1,3.9216,58.8235,96.0784,100,96.0784,41.1765,3.9216,0,0,0
174959,121.05,1,3.9216,54.902,94.1176,100,96.0784,45.098,5.8824,0,0,0
175295,121.1,1,3.9216,52.9412,94.1176,98.0392,96.0784,47.0588,5.8824,1.9608,0,0
175631,121.15,1,3.9216,54.902,94.1176,98.0392,96.0784,45.098,5.8824,1.9608,0,0
175967,121.2,1,3.9216,52.9412,92.1569,98.0392,96.0784,47.0588,7.8431,1.9608,0,0
